"","Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA","Season"
"11",2015-01-03,"2015010300",2,1,"3","11:35",12,3395,4,"ARI",29,29,7,19,0,0,"CAR","ARI","(11:35) (Shotgun) C.Newton pass incomplete short right to C.Brown (A.Cromartie).",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","C.Newton","00-0027939",1,"Incomplete Pass","Short",6,0,0,"right",0,NA,NA,"None",0,NA,NA,"C.Brown","00-0031118",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"CAR","ARI",0,"None",3,3,3,3,3,0.000870921742652496,0.0636539644102241,0.000324497656299848,0.102662416216778,0.455626408793452,0.00412935845054678,0.372732432730046,0,0,3.07401717033105,-1.37212062935097,-0.602762317521877,-0.769358311829094,0.581248142203914,0.418751857796086,0.539222805200426,0.460777194799574,0.581248142203914,-0.042025337003488,2014
"12",2015-01-03,"2015010300",2,1,"4","11:31",12,3391,4,"ARI",29,29,7,19,0,0,"CAR","ARI","(11:31) G.Gano 47 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman.",1,0,1,0,NA,NA,NA,0,0,NA,"Field Goal",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,"Good","47",0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,"CAR","ARI",0,"None",3,3,3,3,3,0.000489026155311457,0.0698606818776621,0.000951352769326662,0.107020619270804,0.771645781935825,0.000527896939523018,0.0495046410515476,0,0,1.70189654098008,1.29810345901992,NA,NA,0.539222805200426,0.460777194799574,0.593647275071581,0.406352724928419,0.539222805200426,0.0544244698711543,2014
"13",2015-01-03,"2015010300",3,1,NA,"11:27",12,3387,4,"CAR",35,35,0,0,0,NA,"ARI","CAR","G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,"Touchback",NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00282537655057664,0.178918544709692,0.00629998414193862,0.283953157671197,0.205998728340671,0.00384081793267713,0.318163390653248,0,0,0.315793849348774,0,NA,NA,0.593647275071581,0.406352724928419,0.593647275071581,0.406352724928419,0.406352724928419,0,2014
"14",2015-01-03,"2015010300",3,1,"1","11:27",12,3387,0,"ARI",20,80,10,5,0,0,"ARI","CAR","(11:27) K.Williams left guard to ARI 25 for 5 yards (L.Kuechly).",1,5,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"K.Williams","00-0030117",1,"left","guard",NA,"None",0,NA,NA,NA,"L.Kuechly",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00282537655057664,0.178918544709692,0.00629998414193862,0.283953157671197,0.205998728340671,0.00384081793267713,0.318163390653248,0,0,0.315793849348774,0.06854504857093,NA,NA,0.593647275071581,0.406352724928419,0.590610862841096,0.409389137158904,0.406352724928419,0.00303641223048456,2014
"15",2015-01-03,"2015010300",3,1,"2","10:45",11,3345,42,"ARI",25,75,5,9,0,0,"ARI","CAR","(10:45) K.Williams up the middle to ARI 29 for 4 yards (T.Davis; K.Ealy).",1,4,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"K.Williams","00-0030117",1,"middle",NA,NA,"None",0,NA,NA,NA,"T.Davis","K.Ealy",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00324943609107554,0.177108610863951,0.004445433701548,0.278525837898762,0.215382983394616,0.00418527466563757,0.31710242338441,0,0,0.384338897919704,-0.0768262225813783,NA,NA,0.590610862841096,0.409389137158904,0.592083513121147,0.407916486878853,0.409389137158904,-0.0014726502800505,2014
"16",2015-01-03,"2015010300",3,1,"3","10:00",10,3300,45,"ARI",29,71,1,9,0,0,"ARI","CAR","(10:00) R.Hughes up the middle to ARI 29 for no gain (C.Cole; T.Boston).",1,0,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"R.Hughes","00-0028345",1,"middle",NA,NA,"None",0,NA,NA,NA,"C.Cole","T.Boston",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00355969014162679,0.182350235576825,0.0044180919983901,0.283308801314221,0.204494260879785,0.00400080959966013,0.317868110489493,0,0,0.307512675338325,-2.06552270526041,NA,NA,0.592083513121147,0.407916486878853,0.656744414139148,0.343255585860852,0.407916486878853,-0.0646609010180012,2014
"17",2015-01-03,"2015010300",3,1,"4","09:20",10,3260,40,"ARI",29,71,1,9,0,1,"ARI","CAR","(9:20) D.Butler punts 28 yards to CAR 43, Center-M.Leach, out of bounds.",1,0,0,0,NA,NA,NA,0,0,"Clean","Punt",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00478347798702408,0.26053918977177,0.00480929769063388,0.402301773152061,0.103850673906416,0.0056445174649978,0.218071070027097,0,0,-1.75801002992209,-0.713512401513256,NA,NA,0.656744414139148,0.343255585860852,0.662095848881923,0.337904151118077,0.343255585860852,-0.00535143474277505,2014
"18",2015-01-03,"2015010300",4,1,"1","09:12",10,3252,8,"CAR",43,57,10,6,0,0,"CAR","ARI","(9:12) (Shotgun) C.Newton pass short left to K.Benjamin to CAR 49 for 6 yards (P.Peterson).",1,6,0,0,NA,NA,NA,0,0,NA,"Pass","C.Newton","00-0027939",1,"Complete","Short",-3,9,0,"left",0,NA,NA,"None",0,NA,NA,"K.Benjamin","00-0031359",1,NA,NA,NA,"P.Peterson",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00304135055273815,0.104049630463782,0.000969293550464959,0.161298218510309,0.295267453357522,0.00374465910581489,0.431629394459369,0,0,2.47152243143534,0.267952220828055,-1.07126575625112,1.33921797707917,0.662095848881923,0.337904151118077,0.671868544819447,0.328131455180553,0.662095848881923,0.0097726959375245,2014
"19",2015-01-03,"2015010300",4,1,"2","08:40",9,3220,32,"CAR",49,51,4,11,0,1,"CAR","ARI","(8:40) (No Huddle, Shotgun) J.Cotchery left end to ARI 46 for 5 yards (T.Jefferson).",1,5,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"J.Cotchery","00-0022811",1,"left","end",NA,"None",0,NA,NA,NA,"T.Jefferson",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00306588771154438,0.0942595366950611,0.0010763407461589,0.145888893591508,0.306489151850692,0.00367611648117568,0.445544072923861,0,0,2.7394746522634,0.517580949631578,NA,NA,0.671868544819447,0.328131455180553,0.68979811951275,0.31020188048725,0.671868544819447,0.017929574693303,2014
"20",2015-01-03,"2015010300",4,1,"1","08:11",9,3191,29,"ARI",46,46,10,14,0,0,"CAR","ARI","(8:11) (No Huddle, Shotgun) J.Stewart up the middle to ARI 43 for 3 yards (A.Okafor; D.Williams).",1,3,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"J.Stewart","00-0026153",1,"middle",NA,NA,"None",0,NA,NA,NA,"A.Okafor","D.Williams",NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.0029130662777728,0.0757305169430541,0.000379285577889373,0.115945457614952,0.330307731671024,0.00347337224712876,0.471250569668179,0,0,3.25705560189498,-0.151639256127724,NA,NA,0.68979811951275,0.31020188048725,0.685569784584267,0.314430215415733,0.68979811951275,-0.00422833492848329,2014
"21",2015-01-03,"2015010300",4,1,"2","07:45",8,3165,26,"ARI",43,43,7,19,0,1,"CAR","ARI","(7:45) (No Huddle, Shotgun) C.Newton pass incomplete short right to J.Cotchery. PENALTY on ARI-T.Jefferson, Defensive Holding, 5 yards, enforced at ARI 43 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,"No Play","C.Newton","None",1,"Incomplete Pass","Short",0,0,0,"right",0,NA,NA,"None",0,NA,NA,"J.Cotchery","None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,"ARI","Defensive Holding","T.Jefferson",5,3,0,3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00317000630532629,0.0781127311158619,0.00055533122866225,0.120312073194113,0.345972243201622,0.00360206407096268,0.448275550883452,0,0,3.10541634576725,NA,NA,NA,0.685569784584267,0.314430215415733,NA,NA,0.685569784584267,NA,2014
"22",2015-01-03,"2015010300",4,1,"1","07:37",8,3157,8,"ARI",38,38,10,23,0,0,"CAR","ARI","(7:37) F.Whittaker right end to ARI 34 for 4 yards (R.Johnson).",1,4,0,0,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"F.Whittaker","00-0029731",1,"right","end",NA,"None",0,NA,NA,NA,"R.Johnson",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00264343610449559,0.0591032232507384,0.000191028478231547,0.0896420301327917,0.351437931200403,0.00322331179770529,0.493759039035634,0,0,3.71188775280784,-0.00856665776230114,NA,NA,0.70567496177159,0.29432503822841,0.706352701377298,0.293647298622702,0.70567496177159,0.000677739605707828,2014
"23",2015-01-03,"2015010300",4,1,"2","06:55",7,3115,42,"ARI",34,34,6,23,0,0,"CAR","ARI","(6:55) (No Huddle, Shotgun) C.Newton pass short left to J.Cotchery to ARI 34 for no gain (A.Cromartie).",1,0,0,0,NA,NA,NA,0,0,NA,"Pass","C.Newton","00-0027939",1,"Complete","Short",0,0,0,"left",0,NA,NA,"None",0,NA,NA,"J.Cotchery","00-0022811",1,NA,NA,NA,"A.Cromartie",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,3,3,3,0.00289991156160955,0.0570579465843606,0.000321820817299606,0.0869918953316114,0.367328029141048,0.00314100392342822,0.482259392640643,0,0,3.70332109504554,-0.710125188824066,-0.710125188824066,0,0.706352701377298,0.293647298622702,0.695711246166349,0.304288753833651,0.706352701377298,-0.0106414552109487,2014
"24",2015-01-03,"2015010300",4,1,NA,"06:15",7,3075,40,"ARI",34,34,0,23,0,0,"",NA,"Timeout #1 by ARI at 06:15.",1,0,0,0,NA,NA,NA,0,0,NA,"Timeout",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,"CAR","ARI",1,"ARI",3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2014
"25",2015-01-03,"2015010300",4,1,"3","06:15",7,3075,0,"ARI",34,34,6,57,0,1,"CAR","ARI","(6:15) (Shotgun) C.Newton pass short left to C.Brown ran ob at ARI 27 for 7 yards.",1,7,0,0,NA,NA,NA,0,0,NA,"Pass","C.Newton","00-0027939",1,"Complete","Short",7,0,0,"left",0,NA,NA,"None",0,NA,NA,"C.Brown","00-0031118",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,2,3,2,0.00390771550970597,0.0709407748649684,0.000457042015572556,0.111245820753257,0.422262508458248,0.00388748680843299,0.387298651589816,0,0,2.99319590622147,1.20815245460276,1.20815245460276,0,0.695711246166349,0.304288753833651,0.734183516479316,0.265816483520684,0.695711246166349,0.0384722703129668,2014
"26",2015-01-03,"2015010300",4,1,"1","05:56",6,3056,19,"ARI",27,27,10,44,0,1,"CAR","ARI","(5:56) (No Huddle, Shotgun) C.Newton pass short middle to G.Olsen to ARI 13 for 14 yards (S.Acho).",1,14,0,0,NA,NA,NA,0,0,NA,"Pass","C.Newton","00-0027939",1,"Complete","Short",7,7,0,"middle",0,NA,NA,"None",0,NA,NA,"G.Olsen","00-0025418",1,NA,NA,NA,"S.Acho",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,2,3,2,0.00282721819051088,0.0409659026239206,7.50563538531957e-05,0.060795759546287,0.375865925516434,0.00278444854090989,0.516685689228085,0,0,4.20134836082424,0.444870182926099,0.368705817098929,0.0761643658271698,0.734183516479316,0.265816483520684,0.747714499399251,0.252285500600749,0.734183516479316,0.0135309829199357,2014
"27",2015-01-03,"2015010300",4,1,"1","05:29",6,3029,27,"ARI",13,13,10,57,0,0,"CAR","ARI","(5:29) (No Huddle, Shotgun) J.Stewart right tackle for 13 yards, TOUCHDOWN.",1,13,1,1,NA,NA,NA,0,0,NA,"Run",NA,"None",0,NA,NA,0,0,0,NA,0,NA,"J.Stewart","00-0026153",1,"right","tackle",NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,"CAR","ARI",0,"None",3,3,2,3,2,0.00183591125562453,0.0254209768331391,2.83687720163225e-05,0.0362167179428612,0.392173001032843,0.00214778696986521,0.542177237193651,0,0,4.64621854375034,2.35378145624966,NA,NA,0.747714499399251,0.252285500600749,0.813111801192384,0.186888198807616,0.747714499399251,0.065397301793133,2014
"28",2015-01-03,"2015010300",4,1,NA,"05:21",6,3021,8,"ARI",2,2,0,57,0,0,"CAR","ARI","G.Gano extra point is GOOD, Center-J.Jansen, Holder-B.Nortman.",1,0,1,0,"Made",NA,NA,0,0,NA,"Extra Point",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,9,0,9,9,"CAR","ARI",0,"None",3,3,2,3,2,0,0,0,0,0,0,0,0.992126588740184,0,0.992126588740184,0.007873411259816,NA,NA,0.813111801192384,0.186888198807616,0.807385559844818,0.192614440155182,0.813111801192384,-0.00572624134756616,2014
"29",2015-01-03,"2015010300",5,1,NA,"05:21",6,3021,0,"CAR",35,35,0,0,0,NA,"ARI","CAR","G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,"Touchback",NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,"CAR","ARI",0,"None",2,3,2,3,2,0.0134285693799105,0.174451815034309,0.00636272884584209,0.266160391490381,0.214082726420371,0.00354247864076215,0.321971290188424,0,0,0.503928524634328,0,NA,NA,0.807385559844818,0.192614440155182,0.807385559844818,0.192614440155182,0.192614440155182,0,2014
"30",2015-01-03,"2015010300",5,1,"1","05:21",6,3021,0,"ARI",20,80,10,2,0,0,"ARI","CAR","(5:21) (Shotgun) R.Lindley pass short left to John.Brown pushed ob at ARI 22 for 2 yards (T.Davis).",1,2,0,0,NA,NA,NA,0,0,NA,"Pass","R.Lindley","00-0029531",1,"Complete","Short",-2,4,0,"left",0,NA,NA,"None",0,NA,NA,"John.Brown","00-0031051",1,NA,NA,NA,"T.Davis",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,"CAR","ARI",0,"None",2,3,2,3,2,0.0134285693799105,0.174451815034309,0.00636272884584209,0.266160391490381,0.214082726420371,0.00354247864076215,0.321971290188424,0,0,0.503928524634328,-0.373902245253577,-0.935369752058494,0.561467506804917,0.807385559844818,0.192614440155182,0.817249222494044,0.182750777505956,0.192614440155182,-0.00986366264922553,2014
